x,y,vertical,horizontal
1.2,-0.5,-6.51771360134e-09,5.34287935603e-08
1.2,-0.4,3.89341488603e-09,6.07472628231e-08
1.2,-0.3,1.77788370002e-08,6.15914113926e-08
1.2,-0.2,3.12722516771e-08,5.42545828303e-08
1.2,-0.1,4.04228604608e-08,4.04946455775e-08
1.3,-2.0,-1.05401946313e-09,-1.1945218393e-09
1.3,-1.9,-1.35612702795e-09,-1.09100081263e-09
1.3,-1.8,-1.74864256471e-09,-9.21641617577e-10
1.3,-1.7,-2.26011311816e-09,-6.61001806819e-10
1.3,-1.6,-2.92809694341e-09,-2.73664622476e-10
1.3,-1.5,-3.80150780232e-09,2.90164612276e-10
1.3,-1.4,-4.94285882728e-09,1.10135659824e-09
1.3,-1.3,-6.42933131314e-09,2.26224231634e-09
1.3,-1.2,-8.35006894073e-09,3.92293315085e-09
1.3,-1.1,-1.07937858505e-08,6.30695924503e-09
1.3,-1.0,-1.38137754752e-08,9.75026243888e-09
1.3,-0.9,-1.73433574733e-08,1.47542135706e-08
1.3,-0.8,-2.10102700416e-08,2.20333100581e-08
1.3,-0.7,-2.37736537824e-08,3.24652274119e-08
1.3,-0.6,-2.3369372414e-08,4.66569891763e-08
1.3,-0.5,-1.60207140049e-08,6.35798950149e-08
1.3,-0.4,1.90042961032e-09,7.83306769688e-08
1.3,-0.3,2.88279199929e-08,8.24080895262e-08
1.3,-0.2,5.52578113956e-08,7.08799424543e-08
1.3,-0.1,7.13448151197e-08,4.84117243636e-08
1.4,-2.0,-1.31547073545e-09,-1.49288146912e-09
1.4,-1.9,-1.69141276888e-09,-1.47797362993e-09
1.4,-1.8,-2.17994361066e-09,-1.42533925054e-09
1.4,-1.7,-2.817281552e-09,-1.31879351628e-09
1.4,-1.6,-3.65190162344e-09,-1.1350714952e-09
1.4,-1.5,-4.74863496125e-09,-8.4000269183e-10
1.4,-1.4,-6.19385391791e-09,-3.82045960239e-10
1.4,-1.3,-8.10157415739e-09,3.18998425973e-10
1.4,-1.2,-1.06194348203e-08,1.39226599003e-09
1.4,-1.1,-1.39310767151e-08,3.0530516775e-09
1.4,-1.0,-1.82447193533e-08,5.67188047029e-09
1.4,-0.9,-2.37392293377e-08,9.90145797792e-09
1.4,-0.8,-3.03883901692e-08,1.68972965887e-08
1.4,-0.7,-3.74540584207e-08,2.86312296672e-08
1.4,-0.6,-4.21819618311e-08,4.79937697888e-08
1.4,-0.5,-3.72836965604e-08,7.71017209578e-08
1.4,-0.4,-1.02876475611e-08,1.09991531652e-07
1.4,-0.3,4.24560824132e-08,1.24147924617e-07
1.4,-0.2,9.52896630185e-08,1.01705093953e-07
1.4,-0.1,1.20700564397e-07,5.88138321197e-08
1.5,-2.0,-1.506385434e-09,-1.8469247933e-09
1.5,-1.9,-1.93471475667e-09,-1.93689972032e-09
1.5,-1.8,-2.49096035713e-09,-2.0228128243e-09
1.5,-1.7,-3.21685784006e-09,-2.10014039495e-09
1.5,-1.6,-4.16911377016e-09,-2.16155393869e-09
1.5,-1.5,-5.4253331887e-09,-2.19468529404e-09
1.5,-1.4,-7.09256115966e-09,-2.17776984933e-09
1.5,-1.3,-9.31971671737e-09,-2.07097605515e-09
1.5,-1.2,-1.23158079503e-08,-1.79880622777e-09
1.5,-1.1,-1.63764429447e-08,-1.21361257577e-09
1.5,-1.0,-2.19207187666e-08,-1.81114515402e-11
1.5,-0.9,-2.95340455999e-08,2.40382099689e-09
1.5,-0.8,-3.99779242599e-08,7.36719384313e-09
1.5,-0.7,-5.39700136852e-08,1.77512457521e-08
1.5,-0.6,-7.084916249e-08,3.98545616723e-08
1.5,-0.5,-8.25876492363e-08,8.5818297131e-08
1.5,-0.4,-5.58643038325e-08,1.64074319246e-07
1.5,-0.3,5.74302133876e-08,2.17693735592e-07
1.5,-0.2,1.77374836495e-07,1.58602245825e-07
1.5,-0.1,2.0746731518e-07,6.41106804164e-08
1.6,-2.0,-1.61714236742e-09,-2.23662239159e-09
1.6,-1.9,-2.0732998391e-09,-2.44123082955e-09
1.6,-1.8,-2.66448351182e-09,-2.67877166028e-09
1.6,-1.7,-3.43495255847e-09,-2.95803092702e-09
1.6,-1.6,-4.44545740896e-09,-3.29042960234e-09
1.6,-1.5,-5.7804674092e-09,-3.69039685416e-09
1.6,-1.4,-7.55929131227e-09,-4.17513973666e-09
1.6,-1.3,-9.95373951504e-09,-4.76268988574e-09
1.6,-1.2,-1.32172224638e-08,-5.46554272062e-09
1.6,-1.1,-1.77347032289e-08,-6.27337050577e-09
1.6,-1.0,-2.41123887334e-08,-7.10837802621e-09
1.6,-0.9,-3.33465407019e-08,-7.70929191315e-09
1.6,-0.8,-4.71557157527e-08,-7.31569175911e-09
1.6,-0.7,-6.86506020762e-08,-3.73502255265e-09
1.6,-0.6,-1.03567311835e-07,9.76440944791e-09
1.6,-0.5,-1.60455405776e-07,5.63430207485e-08
1.6,-0.4,-2.17837236154e-07,2.18992263961e-07
1.6,-0.3,4.4498348361e-08,5.05151588624e-07
1.6,-0.2,4.0398688511e-07,2.45502338998e-07
1.6,-0.1,3.62504815798e-07,2.75467598853e-08
1.7,-2.0,-1.64307530059e-09,-2.64003957207e-09
1.7,-1.9,-2.10109969657e-09,-2.96168459191e-09
1.7,-1.8,-2.69231488568e-09,-3.35382705064e-09
1.7,-1.7,-3.45992913078e-09,-3.83901381571e-09
1.7,-1.6,-4.46342260562e-09,-4.44839956166e-09
1.7,-1.5,-5.78599674145e-09,-5.22532990406e-09
1.7,-1.4,-7.54634554368e-09,-6.23051083512e-09
1.7,-1.3,-9.9179564503e-09,-7.54951893908e-09
1.7,-1.2,-1.3162129269e-08,-9.3037990052e-09
1.7,-1.1,-1.76872922999e-08,-1.1666887775e-08
1.7,-1.0,-2.41618289135e-08,-1.48883888991e-08
1.7,-0.9,-3.37440374082e-08,-1.93286935285e-08
1.7,-0.8,-4.85936611868e-08,-2.55042728733e-08
1.7,-0.7,-7.31511348828e-08,-3.41173258138e-08
1.7,-0.6,-1.1792037259e-07,-4.58693116963e-08
1.7,-0.5,-2.14007879245e-07,-5.94386854516e-08
1.7,-0.4,-5.03646196946e-07,-4.55117953642e-08
1.7,-0.3,-2.7185625675e-06,2.71818348281e-06
1.7,-0.2,1.08710204527e-06,-4.81417073812e-08
1.7,-0.1,5.68866045958e-07,-1.49356426972e-07
1.8,-2.0,-1.58483612846e-09,-3.03490219625e-09
1.8,-1.9,-2.01934050253e-09,-3.46843806781e-09
1.8,-1.8,-2.57640454002e-09,-4.00761391151e-09
1.8,-1.7,-3.2945224766e-09,-4.68772905896e-09
1.8,-1.6,-4.2263107013e-09,-5.55828706307e-09
1.8,-1.5,-5.44486550253e-09,-6.68967063765e-09
1.8,-1.4,-7.05374888493e-09,-8.18356948125e-09
1.8,-1.3,-9.20320418056e-09,-1.01897955898e-08
1.8,-1.2,-1.21174702285e-08,-1.29344892123e-08
1.8,-1.1,-1.61426740771e-08,-1.67698065774e-08
1.8,-1.0,-2.18345989266e-08,-2.22669472711e-08
1.8,-0.9,-3.01276053476e-08,-3.04041394557e-08
1.8,-0.8,-4.26777426755e-08,-4.29853214555e-08
1.8,-0.7,-6.25983798913e-08,-6.36989644207e-08
1.8,-0.6,-9.60766843182e-08,-1.01293288889e-07
1.8,-0.5,-1.55180193147e-07,-1.81573546775e-07
1.8,-0.4,-2.43954799957e-07,-4.06880688661e-07
1.8,-0.3,4.80824028071e-08,-1.08909745944e-06
1.8,-0.2,8.17855222052e-07,-8.19286431424e-07
1.8,-0.1,6.29234907356e-07,-4.26570674607e-07
1.9,-2.0,-1.4482741686e-09,-3.40026242188e-09
1.9,-1.9,-1.83644315957e-09,-3.93353575566e-09
1.9,-1.8,-2.3288524784e-09,-4.60236127467e-09
1.9,-1.7,-2.95612397025e-09,-5.45236576381e-09
1.9,-1.6,-3.75919628182e-09,-6.54768355763e-09
1.9,-1.5,-4.7934845628e-09,-7.97986601681e-09
1.9,-1.4,-6.13507120549e-09,-9.88197253566e-09
1.9,-1.3,-7.8900578352e-09,-1.24515478921e-08
1.9,-1.2,-1.02088003821e-08,-1.59894428068e-08
1.9,-1.1,-1.33073810098e-08,-2.09681361132e-08
1.9,-1.0,-1.74984042802e-08,-2.81577121335e-08
1.9,-0.9,-2.32276910585e-08,-3.8870634463e-08
1.9,-0.8,-3.1083905801e-08,-5.54651949733e-08
1.9,-0.7,-4.16126673411e-08,-8.24402359839e-08
1.9,-0.6,-5.41567345442e-08,-1.28891124164e-07
1.9,-0.5,-6.12540955739e-08,-2.1351246644e-07
1.9,-0.4,-2.6228794433e-08,-3.66979199517e-07
1.9,-0.3,1.4935086635e-07,-5.72217312026e-07
1.9,-0.2,4.25431089017e-07,-6.31817928129e-07
1.9,-0.1,5.24467470097e-07,-5.26564562693e-07
2.0,-2.0,-1.24379991982e-09,-3.71805340967e-09
2.0,-1.9,-1.56711829396e-09,-4.33316199559e-09
2.0,-1.8,-1.97060755341e-09,-5.10630821872e-09
2.0,-1.7,-2.47487678331e-09,-6.08996522305e-09
2.0,-1.6,-3.10605701029e-09,-7.35748453691e-09
2.0,-1.5,-3.89721293022e-09,-9.01291992096e-09
2.0,-1.4,-4.88986314363e-09,-1.12063473356e-08
2.0,-1.3,-6.13512015355e-09,-1.41583230409e-08
2.0,-1.2,-7.69296949322e-09,-1.81999052341e-08
2.0,-1.1,-9.62553592388e-09,-2.38397686298e-08
2.0,-1.0,-1.19729820663e-08,-3.18792197214e-08
2.0,-0.9,-1.46811051335e-08,-4.36118841946e-08
2.0,-0.8,-1.73963111362e-08,-6.11671373323e-08
2.0,-0.7,-1.89018857584e-08,-8.80602396676e-08
2.0,-0.6,-1.56375302684e-08,-1.29847909684e-07
2.0,-0.5,1.6813213823e-09,-1.93833542601e-07
2.0,-0.4,5.26141669932e-08,-2.83665775665e-07
2.0,-0.3,1.59759456748e-07,-3.83396721607e-07
2.0,-0.2,3.08106592557e-07,-4.52723705359e-07
2.0,-0.1,4.29665870318e-07,-4.745808322e-07
2.1,-2.0,-9.85300273487e-10,-3.97432024572e-09
2.1,-1.9,-1.23075824806e-09,-4.64941879235e-09
2.1,-1.8,-1.52902851916e-09,-5.49633865954e-09
2.1,-1.7,-1.8898672822e-09,-6.57043711203e-09
2.1,-1.6,-2.32360792673e-09,-7.94819492698e-09
2.1,-1.5,-2.8399348167e-09,-9.73659209573e-09
2.1,-1.4,-3.44512798435e-09,-1.2087269294e-08
2.1,-1.3,-4.13616268324e-09,-1.52181897748e-08
2.1,-1.2,-4.88829085374e-09,-1.94470735921e-08
2.1,-1.1,-5.62898287606e-09,-2.52430668691e-08
2.1,-1.0,-6.18312293418e-09,-3.33054261212e-08
2.1,-0.9,-6.1577662459e-09,-4.46775634631e-08
2.1,-0.8,-4.70298824859e-09,-6.0890938749e-08
2.1,-0.7,-3.78190026406e-11,-8.40739893128e-08
2.1,-0.6,1.13799395868e-08,-1.16784989957e-07
2.1,-0.5,3.58700615801e-08,-1.60983305479e-07
2.1,-0.4,8.23570230962e-08,-2.15499420701e-07
2.1,-0.3,1.57940029825e-07,-2.73497397383e-07
2.1,-0.2,2.59473977415e-07,-3.25932248747e-07
2.1,-0.1,3.71531009301e-07,-3.73108042131e-07
2.2,-2.0,-6.88759654374e-10,-4.1599673965e-09
2.2,-1.9,-8.49384357814e-10,-4.87134513269e-09
2.2,-1.8,-1.03475785036e-09,-5.7593879149e-09
2.2,-1.7,-1.24423544931e-09,-6.87851409265e-09
2.2,-1.6,-1.4734169516e-09,-8.30263395426e-09
2.2,-1.5,-1.71090698066e-09,-1.01330341931e-08
2.2,-1.4,-1.93256334325e-09,-1.25097237538e-08
2.2,-1.3,-2.09122008749e-09,-1.56277173057e-08
2.2,-1.2,-2.0981974989e-09,-1.97600860371e-08
2.2,-1.1,-1.7898927165e-09,-2.52894606685e-08
2.2,-1.0,-8.67587763718e-10,-3.27477249846e-08
2.2,-0.9,1.20910460505e-09,-4.28566092299e-08
2.2,-0.8,5.40235836905e-09,-5.65428324644e-08
2.2,-0.7,1.33703334688e-08,-7.48602066495e-08
2.2,-0.6,2.77921398738e-08,-9.8690321636e-08
2.2,-0.5,5.25078386929e-08,-1.2809194282e-07
2.2,-0.4,9.19633184462e-08,-1.61477368282e-07
2.2,-0.3,1.49668249159e-07,-1.95609207611e-07
2.2,-0.2,2.26959588008e-07,-2.27879839881e-07
2.2,-0.1,3.25056587692e-07,-2.61002774203e-07
2.3,-2.0,-3.70790572497e-10,-4.27095418681e-09
2.3,-1.9,-4.45488977251e-10,-4.99507759542e-09
2.3,-1.8,-5.18493195337e-10,-5.89247896599e-09
2.3,-1.7,-5.80245912668e-10,-7.01345987612e-09
2.3,-1.6,-6.14219293664e-10,-8.42485384354e-09
2.3,-1.5,-5.92524971987e-10,-1.02158711009e-08
2.3,-1.4,-4.68737402893e-10,-1.2505942771e-08
2.3,-1.3,-1.66114963483e-10,-1.54549621002e-08
2.3,-1.2,4.417349467e-10,-1.92759240819e-08
2.3,-1.1,1.56236452604e-09,-2.42487280934e-08
2.3,-1.0,3.53479795113e-09,-3.07308273871e-08
2.3,-0.9,6.90644333983e-09,-3.9153802024e-08
2.3,-0.8,1.25408604686e-08,-4.99830378462e-08
2.3,-0.7,2.17436084074e-08,-6.36022945294e-08
2.3,-0.6,3.63510580091e-08,-8.00817999397e-08
2.3,-0.5,5.8666943664e-08,-9.8841215359e-08
2.3,-0.4,9.11399118154e-08,-1.18375750916e-07
2.3,-0.3,1.35941697998e-07,-1.36391601811e-07
2.3,-0.2,1.95193759927e-07,-1.50550833377e-07
2.3,-0.1,2.73198213501e-07,-1.59338628992e-07
2.4,-2.0,-4.72759208053e-11,-4.30797012749e-09
2.4,-1.9,-4.00989893482e-11,-5.02322622342e-09
2.4,-1.8,-8.19489766838e-12,-5.90155604019e-09
2.4,-1.7,6.47773772778e-11,-6.98690874843e-09
2.4,-1.6,2.0403553371e-10,-8.33612929501e-09
2.4,-1.5,4.48378069105e-10,-1.00226914546e-08
2.4,-1.4,8.57410801881e-10,-1.21411800846e-08
2.4,-1.3,1.52260998964e-09,-1.48122202391e-08
2.4,-1.2,2.58408425111e-09,-1.81868856941e-08
2.4,-1.1,4.25542321916e-09,-2.24482561933e-08
2.4,-1.0,6.85905505847e-09,-2.78052715824e-08
2.4,-0.9,1.08729164847e-08,-3.44699801907e-08
2.4,-0.8,1.69837570022e-08,-4.26042732295e-08
2.4,-0.7,2.61303889442e-08,-5.22197784795e-08
2.4,-0.6,3.95026521307e-08,-6.30237012435e-08
2.4,-0.5,5.84537529114e-08,-7.42352214121e-08
2.4,-0.4,8.43225288972e-08,-8.44427119436e-08
2.4,-0.3,1.18281526463e-07,-9.1561221032e-08
2.4,-0.2,1.61471473467e-07,-9.27458184447e-08
2.4,-0.1,2.15661751158e-07,-8.35645684039e-08
2.5,-2.0,2.6771939817e-10,-4.27570313613e-09
2.5,-1.9,3.48701206771e-10,-4.96367110604e-09
2.5,-1.8,4.72911787738e-10,-5.79949624231e-09
2.5,-1.7,6.61121453016e-10,-6.81955578859e-09
2.5,-1.6,9.43652623445e-10,-8.06940035236e-09
2.5,-1.5,1.36475765496e-09,-9.60564216387e-09
2.5,-1.4,1.98896253637e-09,-1.14977147983e-08
2.5,-1.3,2.91014260014e-09,-1.38288805068e-08
2.5,-1.2,4.26421078013e-09,-1.66952368595e-08
2.5,-1.1,6.24616295941e-09,-2.02004326067e-08
2.5,-1.0,9.13144498682e-09,-2.44422535298e-08
2.5,-0.9,1.32995146956e-08,-2.94853657456e-08
2.5,-0.8,1.92532862154e-08,-3.53132189991e-08
2.5,-0.7,2.76218154306e-08,-4.17535750986e-08
2.5,-0.6,3.91278153759e-08,-4.83792575746e-08
2.5,-0.5,5.45038654004e-08,-5.43982438078e-08
2.5,-0.4,7.43600384913e-08,-5.85526711314e-08
2.5,-0.3,9.90317557428e-08,-5.90131400421e-08
2.5,-0.2,1.28408421858e-07,-5.31458510423e-08
2.5,-0.1,1.61501926892e-07,-3.68455978128e-08
2.6,-2.0,5.62679281285e-10,-4.18185848127e-09
2.6,-1.9,7.06674033579e-10,-4.82804604357e-09
2.6,-1.8,9.07408923559e-10,-5.60375430105e-09
2.6,-1.7,1.18784806599e-09,-6.53748217738e-09
2.6,-1.6,1.58020102215e-09,-7.66352484006e-09
2.6,-1.5,2.12958777692e-09,-9.02245473322e-09
2.6,-1.4,2.89903660775e-09,-1.06609763044e-08
2.6,-1.3,3.97613317833e-09,-1.26304802172e-08
2.6,-1.2,5.48151474207e-09,-1.49831669202e-08
2.6,-1.1,7.57900336272e-09,-1.77639716823e-08
2.6,-1.0,1.04862637404e-08,-2.0995771389e-08
2.6,-0.9,1.44831789159e-08,-2.46547658354e-08
2.6,-0.8,1.99125395612e-08,-2.86331287891e-08
2.6,-0.7,2.71646177952e-08,-3.26879347101e-08
2.6,-0.6,3.66353230872e-08,-3.63794735616e-08
2.6,-0.5,4.86490996859e-08,-3.90066238316e-08
2.6,-0.4,6.33416858273e-08,-3.95461879105e-08
2.6,-0.3,8.04924642179e-08,-3.65901160272e-08
2.6,-0.2,9.92502916327e-08,-2.82573423547e-08
2.6,-0.1,1.17565017393e-07,-1.21006496906e-08
2.7,-2.0,8.28993415692e-10,-4.03609179635e-09
2.7,-1.9,1.02376673861e-09,-4.63016741458e-09
2.7,-1.8,1.28389985074e-09,-5.3340482366e-09
2.7,-1.7,1.63266343492e-09,-6.16875451084e-09
2.7,-1.6,2.10160063432e-09,-7.15831882895e-09
2.7,-1.5,2.73332381415e-09,-8.32932864873e-09
2.7,-1.4,3.58507482203e-09,-9.70964812442e-09
2.7,-1.3,4.73306658544e-09,-1.13257432803e-08
2.7,-1.2,6.27741010912e-09,-1.31977597487e-08
2.7,-1.1,8.34700105312e-09,-1.53311903923e-08
2.7,-1.0,1.11029872118e-08,-1.77037223961e-08
2.7,-0.9,1.47382906993e-08,-2.02458865884e-08
2.7,-0.8,1.94691947295e-08,-2.28147846245e-08
2.7,-0.7,2.55135981026e-08,-2.51617739445e-08
2.7,-0.6,3.30498394633e-08,-2.68975091376e-08
2.7,-0.5,4.21503071401e-08,-2.74603448875e-08
2.7,-0.4,5.26838161667e-08,-2.60956536405e-08
2.7,-0.3,6.41750819496e-08,-2.18559845696e-08
2.7,-0.2,7.55935527251e-08,-1.36483435437e-08
2.7,-0.1,8.50317114594e-08,-4.21047632058e-10
2.8,-2.0,1.0609819125e-09,-3.84899436588e-09
2.8,-1.9,1.29397607591e-09,-4.38461023572e-09
2.8,-1.8,1.59655793536e-09,-5.01037499427e-09
2.8,-1.7,1.99087651301e-09,-5.74069471169e-09
2.8,-1.6,2.50601830141e-09,-6.59088472605e-09
2.8,-1.5,3.17994977436e-09,-7.57618548065e-09
2.8,-1.4,4.06178296864e-09,-8.70996511578e-09
2.8,-1.3,5.2142166847e-09,-1.00006859932e-08
2.8,-1.2,6.7157910957e-09,-1.14470810025e-08
2.8,-1.1,8.66223772183e-09,-1.30308873164e-08
2.8,-1.0,1.1165676157e-08,-1.47065065341e-08
2.8,-0.9,1.43497148937e-08,-1.63872399303e-08
2.8,-0.8,1.83377623741e-08,-1.79284565736e-08
2.8,-0.7,2.32312757268e-08,-1.91093168672e-08
2.8,-0.6,2.90745433137e-08,-1.96164686269e-08
2.8,-0.5,3.58029739349e-08,-1.90353124024e-08
2.8,-0.4,4.31723495521e-08,-1.68573001876e-08
2.8,-0.3,5.06669383117e-08,-1.25174646034e-08
2.8,-0.2,5.73886360917e-08,-5.49040170527e-09
2.8,-0.1,6.19544867041e-08,4.49996325008e-09
2.9,-2.0,1.25566427859e-09,-3.63122697115e-09
2.9,-1.9,1.51487697942e-09,-4.10555683013e-09
2.9,-1.8,1.84425065853e-09,-4.65150783741e-09
2.9,-1.7,2.26385781626e-09,-5.27797698994e-09
2.9,-1.6,2.79925912038e-09,-5.99332107312e-09
2.9,-1.5,3.482706456e-09,-6.80416104966e-09
2.9,-1.4,4.35436961437e-09,-7.71349090725e-09
2.9,-1.3,5.46337378133e-09,-8.71781984886e-09
2.9,-1.2,6.86825973388e-09,-9.80304057661e-09
2.9,-1.1,8.63622499441e-09,-1.09387373942e-08
2.9,-1.0,1.08401740727e-08,-1.20707867573e-08
2.9,-0.9,1.35522371057e-08,-1.31124411688e-08
2.9,-0.8,1.68321020647e-08,-1.3934709313e-08
2.9,-0.7,2.07083978775e-08,-1.43578055358e-08
2.9,-0.6,2.51516413974e-08,-1.41467450204e-08
2.9,-0.5,3.00380837518e-08,-1.30158260662e-08
2.9,-0.4,3.51054383308e-08,-1.06490040831e-08
2.9,-0.3,3.99049982033e-08,-6.74661604403e-09
2.9,-0.2,4.3763345786e-08,-1.11359240534e-09
2.9,-0.1,4.57871706397e-08,6.1945637618e-09
3.0,-2.0,1.41236204966e-09,-3.39285329302e-09
3.0,-1.9,1.68695923616e-09,-3.80596941824e-09
3.0,-1.8,2.02946668457e-09,-4.27400899612e-09
3.0,-1.7,2.45734893522e-09,-4.80152659057e-09
3.0,-1.6,2.99216989208e-09,-5.39164641333e-09
3.0,-1.5,3.66021486898e-09,-6.0448684734e-09
3.0,-1.4,4.49296005135e-09,-6.75733943623e-09
3.0,-1.3,5.52717386487e-09,-7.51844088806e-09
3.0,-1.2,6.80430997604e-09,-8.30756529633e-09
3.0,-1.1,8.368692325e-09,-9.09002447177e-09
3.0,-1.0,1.02638149227e-08,-9.81220481066e-09
3.0,-0.9,1.25259246187e-08,-1.03963915107e-08
3.0,-0.8,1.5173998769e-08,-1.07361674815e-08
3.0,-0.7,1.81953816794e-08,-1.06939670287e-08
3.0,-0.6,2.15268446614e-08,-1.01032145131e-08
3.0,-0.5,2.50318734892e-08,-8.77846708387e-09
3.0,-0.4,2.84769003426e-08,-6.53803567538e-09
3.0,-0.3,3.15126781434e-08,-3.24435612034e-09
3.0,-0.2,3.36731411792e-08,1.13343976925e-09
3.0,-0.1,3.44131848674e-08,6.43668600077e-09
